Timestamp                       (process)[PID]    
2022-11-11 00:07:21.434913+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:locationID
2022-11-11 00:07:21.434915+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:USBADC
2022-11-11 00:07:21.434918+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioSampleRate
2022-11-11 00:07:21.434920+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioEngineNumSampleFramesPerBuffer
2022-11-11 00:07:21.434923+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioEngineChannelNames
2022-11-11 00:07:21.434925+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioEngineInputSampleOffset
2022-11-11 00:07:21.434928+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioEngineInputSampleLatency
2022-11-11 00:07:21.434931+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioEngineDescription
2022-11-11 00:07:21.434934+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:idVendor
2022-11-11 00:07:21.434941+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:idProduct
2022-11-11 00:07:21.434944+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOAudioEngineGlobalUniqueID
2022-11-11 00:07:21.434947+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleUSBAudioEngine property:IOGeneralInterest
2022-11-11 00:07:21.434997+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineClockDomain
2022-11-11 00:07:21.435002+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineSampleOffset
2022-11-11 00:07:21.435005+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineState
2022-11-11 00:07:21.435008+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineFlavor
2022-11-11 00:07:21.435010+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineCoreAudioPlugIn
2022-11-11 00:07:21.435013+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineClientDescription
2022-11-11 00:07:21.435015+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:NoAutoRoute
2022-11-11 00:07:21.435018+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:AllowDisplaySleep
2022-11-11 00:07:21.435020+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioDeviceTransportType
2022-11-11 00:07:21.435025+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineDisableClockBoundsCheck
2022-11-11 00:07:21.435031+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioSampleRate
2022-11-11 00:07:21.435036+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineNumSampleFramesPerBuffer
2022-11-11 00:07:21.435040+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineOutputSampleLatency
2022-11-11 00:07:21.435044+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineDescription
2022-11-11 00:07:21.435047+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:SupportAudioAUUC
2022-11-11 00:07:21.435051+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineClockIsStable
2022-11-11 00:07:21.435054+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineGlobalUniqueIDLegacy
2022-11-11 00:07:21.435058+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineGlobalUniqueID
2022-11-11 00:07:21.435062+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOGeneralInterest
2022-11-11 00:07:21.435067+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleGFXHDAEngineOutputDP property:IOAudioEngineOutputChannelLayout
2022-11-11 00:07:21.435121+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineClockDomain
2022-11-11 00:07:21.435125+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineSampleOffset
2022-11-11 00:07:21.435128+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineState
2022-11-11 00:07:21.435136+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineFlavor
2022-11-11 00:07:21.435142+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineDeviceDescription
2022-11-11 00:07:21.435147+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineInputSampleLatency
2022-11-11 00:07:21.435151+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineCoreAudioPlugIn
2022-11-11 00:07:21.435153+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineClientDescription
2022-11-11 00:07:21.435156+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineDisableClockBoundsCheck
2022-11-11 00:07:21.435158+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioSampleRate
2022-11-11 00:07:21.435161+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioDeviceCanBeDefaults
2022-11-11 00:07:21.435163+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineNumSampleFramesPerBuffer
2022-11-11 00:07:21.435166+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineInputSampleOffset
2022-11-11 00:07:21.435168+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineDescription
2022-11-11 00:07:21.435171+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineGlobalUniqueID
2022-11-11 00:07:21.435173+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineGlobalUniqueIDLegacy
2022-11-11 00:07:21.435176+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOGeneralInterest
2022-11-11 00:07:21.435231+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineClockDomain
2022-11-11 00:07:21.435236+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineSampleOffset
2022-11-11 00:07:21.435238+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineState
2022-11-11 00:07:21.435240+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineFlavor
2022-11-11 00:07:21.435242+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineDeviceDescription
2022-11-11 00:07:21.435246+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineInputSampleLatency
2022-11-11 00:07:21.435248+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineCoreAudioPlugIn
2022-11-11 00:07:21.435252+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineClientDescription
2022-11-11 00:07:21.435255+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineDisableClockBoundsCheck
2022-11-11 00:07:21.435258+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioSampleRate
2022-11-11 00:07:21.435260+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioDeviceCanBeDefaults
2022-11-11 00:07:21.435267+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineNumSampleFramesPerBuffer
2022-11-11 00:07:21.435270+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineInputSampleOffset
2022-11-11 00:07:21.435273+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineDescription
2022-11-11 00:07:21.435275+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineGlobalUniqueID
2022-11-11 00:07:21.435277+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOAudioEngineGlobalUniqueIDLegacy
2022-11-11 00:07:21.435280+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineInput property:IOGeneralInterest
2022-11-11 00:07:21.435330+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineClockDomain
2022-11-11 00:07:21.435334+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineSampleOffset
2022-11-11 00:07:21.435337+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineState
2022-11-11 00:07:21.435339+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineFlavor
2022-11-11 00:07:21.435341+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineInputSampleLatency
2022-11-11 00:07:21.435344+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineOutputSampleLatency
2022-11-11 00:07:21.435346+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineCoreAudioPlugIn
2022-11-11 00:07:21.435348+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineClientDescription
2022-11-11 00:07:21.435351+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineDisableClockBoundsCheck
2022-11-11 00:07:21.435353+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioDeviceCanBeDefaults
2022-11-11 00:07:21.435356+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineInputSampleOffset
2022-11-11 00:07:21.435359+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioSampleRate
2022-11-11 00:07:21.435364+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineNumSampleFramesPerBuffer
2022-11-11 00:07:21.435367+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineDescription
2022-11-11 00:07:21.435369+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:SupportAudioAUUC
2022-11-11 00:07:21.435371+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineGlobalUniqueID
2022-11-11 00:07:21.435374+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineGlobalUniqueIDLegacy
2022-11-11 00:07:21.435378+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOGeneralInterest
2022-11-11 00:07:21.435427+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineClockDomain
2022-11-11 00:07:21.435432+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineSampleOffset
2022-11-11 00:07:21.435440+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineState
2022-11-11 00:07:21.435443+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineFlavor
2022-11-11 00:07:21.435447+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineInputSampleLatency
2022-11-11 00:07:21.435450+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineOutputSampleLatency
2022-11-11 00:07:21.435452+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineCoreAudioPlugIn
2022-11-11 00:07:21.435454+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineClientDescription
2022-11-11 00:07:21.435457+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineDisableClockBoundsCheck
2022-11-11 00:07:21.435460+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioDeviceCanBeDefaults
2022-11-11 00:07:21.435462+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineInputSampleOffset
2022-11-11 00:07:21.435464+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioSampleRate
2022-11-11 00:07:21.435467+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineNumSampleFramesPerBuffer
2022-11-11 00:07:21.435469+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineDescription
2022-11-11 00:07:21.435472+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:SupportAudioAUUC
2022-11-11 00:07:21.435474+0800  localhost kernel[0]: (Sandbox) Sandbox: mediaremoted(87) allow iokit-get-properties class:AppleHDAEngineOutput property:IOAudioEngineGlobalUniqueID
